published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2021-11-25,367.00,367.00,367.00,367.00,0.00,80000.00,29360000.00,0
2021-11-26,367.00,367.00,367.00,367.00,0.00,80000.00,29360000.00,0
2023-01-25,257.80,257.80,257.80,257.80,-1.98,7366.00,1898954.80,-1
