published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2022-05-17,1941.90,1941.90,1941.90,1941.90,2.00,21.00,40779.90,1
2022-09-13,1980.70,2136.00,1980.70,2136.00,10.00,52.00,106957.40,1
2022-09-14,2178.70,2178.70,2178.70,2178.70,2.00,10.00,21787.00,1
2022-09-25,2222.20,2222.20,2222.20,2222.20,2.00,10.00,22222.00,1
2022-09-26,2222.20,2222.20,2222.20,2222.20,2.00,10.00,22222.00,1
2023-07-11,2266.60,2311.90,2266.60,2311.90,4.04,20.00,45785.00,1
2023-08-07,2358.10,2405.20,2358.10,2405.20,4.04,20.00,47633.00,1
2023-09-24,2453.30,2453.30,2453.30,2453.30,2.00,22.00,53972.60,1
2023-12-11,2502.30,2698.60,2502.30,2698.60,10.00,50.00,130118.00,1
2023-12-12,2752.50,2968.40,2752.50,2968.40,10.00,50.00,143128.00,1
2023-12-13,3027.70,3265.20,3027.70,3265.20,10.00,50.00,157438.00,1
2023-12-14,3330.50,3591.70,3330.50,3591.70,10.00,50.00,173186.00,1
2023-12-17,3663.50,3950.80,3663.50,3950.80,10.00,50.00,190500.00,1
2023-12-18,3950.70,4345.80,3950.70,4345.80,10.00,60.00,249050.00,1
2023-12-19,4432.70,4780.30,4432.70,4780.30,10.00,50.00,230499.00,1
2023-12-20,4875.90,5258.30,4875.90,5258.30,10.00,50.00,253546.00,1
2023-12-21,5363.40,5784.10,5363.40,5784.10,10.00,50.00,278897.00,1
2023-12-24,5899.70,6362.50,5899.70,6362.50,10.00,50.00,306783.00,1
2023-12-25,5899.70,6362.50,5899.70,6362.50,10.00,50.00,306783.00,1
2023-12-26,5899.70,6362.50,5899.70,6362.50,10.00,50.00,306783.00,1
2023-12-27,6235.50,6235.50,6235.50,6235.50,-2.00,10.00,62355.00,-1
2024-01-31,6360.20,6360.20,6360.20,6360.20,2.00,10.00,63602.00,1
2024-02-12,6487.40,6996.20,6487.40,6996.20,10.00,50.00,337344.00,1
2024-02-13,7136.10,7695.80,7136.10,7695.80,10.00,50.00,371077.00,1
2024-02-14,7849.70,8465.30,7849.70,8465.30,10.00,50.00,408183.00,1
2024-02-15,8634.60,9311.80,8634.60,9311.80,10.00,50.00,448998.00,1
2024-02-18,9498.00,10242.90,9498.00,10242.90,10.00,60.00,596325.00,1
2024-02-19,9498.00,10242.90,9498.00,10242.90,10.00,60.00,596325.00,1
2024-02-20,10447.70,11267.10,10447.70,11267.10,10.00,50.00,543281.00,1
2024-02-21,11492.40,12393.80,11492.40,12393.80,10.00,50.00,597607.00,1
2024-02-22,12641.60,13415.20,12641.60,13415.20,8.24,40.00,521034.00,1
2024-02-25,13683.50,14756.70,13683.50,14756.70,10.00,61.00,873867.70,1
2024-02-26,15051.80,16232.30,15051.80,16232.30,10.00,50.00,782696.00,1
2024-02-27,16556.90,17855.50,16556.90,17855.50,10.00,50.00,860963.00,1
2024-02-28,18205.00,19641.00,17855.50,19641.00,10.00,220.00,4036052.00,1
2024-02-29,20033.80,21605.10,20033.80,21605.10,10.00,70.00,1473863.00,1
2024-03-03,22037.20,23765.60,19511.00,22834.00,5.69,687.00,15134546.60,1
2024-03-04,23290.60,23290.60,23290.60,23290.60,2.00,10.00,232906.00,1
2024-03-05,23756.40,23756.40,20961.60,20962.00,-10.00,366.00,7805581.00,-1
2024-03-06,20542.80,21381.00,19336.00,21000.00,0.18,160.00,3279171.00,1
2024-03-07,20580.00,21500.00,18900.00,21500.00,2.38,330.00,6492282.00,1
2024-03-12,21070.00,21070.00,21070.00,21070.00,-2.00,10.00,210700.00,-1
2024-03-14,20648.60,20648.60,20648.60,20648.60,-2.00,10.00,206486.00,-1
2024-03-17,20235.70,20235.70,20235.70,20235.70,-2.00,10.00,202357.00,-1
2024-03-20,19831.00,19831.00,18350.00,18350.00,-9.32,60.00,1136772.00,-1
2024-03-21,17983.00,17983.00,16615.00,16615.00,-9.46,241.00,4137084.00,-1
2024-03-24,17983.00,17983.00,16615.00,16615.00,-9.46,241.00,4137084.00,-1
2024-03-25,16947.30,18276.50,16947.30,18276.50,10.00,80.00,1423104.00,1
2024-03-26,18500.00,20104.10,18500.00,18543.60,1.46,150.00,2880886.00,1
2024-03-27,18200.00,18360.00,18000.00,18360.00,-0.99,80.00,1452510.00,-1
2024-03-28,18500.00,18727.20,18300.00,18300.00,-0.33,89.00,1639597.00,-1
2024-03-31,17950.00,17950.00,16901.40,16901.40,-7.64,40.00,696895.00,-1
2024-04-01,17239.40,17584.10,17239.40,17250.20,2.06,30.00,520737.00,1
2024-04-02,17595.20,17595.20,17595.20,17595.20,2.00,10.00,175952.00,1
2024-04-03,17243.30,17243.30,17243.30,17243.30,-2.00,10.00,172433.00,-1
2024-04-04,16899.00,16899.00,16899.00,16899.00,-2.00,10.00,168990.00,-1
2024-04-07,16700.00,16800.10,16366.00,16599.00,-1.78,141.00,2329501.00,-1
2024-04-08,16700.00,16800.10,16366.00,16599.00,-1.78,141.00,2329501.00,-1
2024-04-09,16267.10,16267.10,15630.00,15942.60,-3.95,100.00,1584126.00,-1
2024-04-10,15700.00,16918.30,15400.00,16918.30,6.12,210.00,3316530.00,1
2024-04-11,15700.00,16918.30,15400.00,16918.30,6.12,210.00,3316530.00,1
2024-04-14,16600.00,17222.00,16580.00,17222.00,1.80,50.00,836020.00,1
2024-04-15,16877.60,16877.60,16210.00,16210.00,-5.88,40.00,658378.00,-1
2024-04-16,15885.80,15885.80,15885.80,15885.80,-2.00,10.00,158858.00,-1
