published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2024-05-29,469.20,486.00,450.00,450.00,-4.09,21941.00,10198166.70,-1
2024-05-30,441.00,466.10,441.00,449.50,-0.11,27023.00,12170429.80,-1
2024-06-02,458.00,460.00,444.00,448.10,-0.31,14124.00,6419418.60,-1
2024-06-03,446.00,457.90,442.20,447.40,-0.16,7041.00,3166203.20,-1
2024-06-04,440.00,446.00,432.00,437.00,-2.32,15606.00,6845686.80,-1
2024-06-05,445.00,445.00,424.00,427.00,-2.29,18261.00,7844599.40,-1
2024-06-06,435.50,460.00,430.00,455.90,6.77,43579.00,19627353.30,1
2024-06-09,465.00,471.90,453.00,464.60,1.91,33852.00,15725183.50,1
2024-06-10,460.00,482.00,458.00,466.00,0.30,42751.00,20204162.90,1
2024-06-11,474.70,474.70,453.80,460.00,-1.29,17689.00,8185242.20,-1
2024-06-12,469.00,472.00,450.10,459.90,-0.02,26260.00,12146888.60,-1
2024-06-13,463.00,463.00,447.10,450.00,-2.15,20458.00,9328467.00,-1
2024-06-16,458.00,476.30,445.00,456.60,1.47,36125.00,16554079.90,1
2024-06-17,458.00,476.30,445.00,456.60,1.47,36125.00,16554079.90,1
2024-06-18,448.00,470.80,448.00,463.60,1.53,20574.00,9568339.00,1
2024-06-19,463.00,509.70,459.10,502.00,8.28,75169.00,36761255.30,1
2024-06-20,512.00,512.00,497.10,499.00,-0.60,41695.00,20986096.00,-1
2024-06-23,490.00,542.00,489.10,539.00,8.02,66326.00,34312303.80,1
2024-06-24,530.00,546.70,518.10,544.60,1.04,40396.00,21440213.20,1
2024-06-25,534.00,581.00,533.00,561.00,3.01,46738.00,26198881.70,1
2024-06-26,572.20,575.00,549.80,575.00,2.50,33789.00,18897214.50,1
2024-06-27,574.00,574.00,550.00,562.00,-2.26,27222.00,15147431.00,-1
2024-06-30,565.00,566.00,530.00,530.00,-5.69,26449.00,14325628.20,-1
2024-07-01,540.60,560.00,530.00,549.00,3.58,23631.00,12888921.00,1
2024-07-02,559.90,600.00,547.10,559.00,1.82,23653.00,13261089.90,1
2024-07-03,548.00,559.00,543.00,559.00,0.00,9751.00,5372077.30,0
2024-07-04,559.00,569.90,547.90,555.00,-0.72,26720.00,14864247.90,-1
2024-07-07,559.90,559.90,536.10,555.00,0.00,18311.00,9978995.80,0
2024-07-08,543.90,553.90,543.90,553.90,-0.20,8370.00,4572415.20,-1
2024-07-09,543.30,555.00,543.30,555.00,0.20,11345.00,6215737.00,1
2024-07-10,555.00,566.00,550.00,564.50,1.71,13790.00,7685208.90,1
2024-07-11,575.00,586.50,554.00,559.10,-0.96,20143.00,11311061.00,-1
2024-07-14,570.20,575.00,549.00,574.80,2.81,15766.00,8914538.90,1
2024-07-15,563.40,609.60,552.20,565.00,-1.70,18956.00,10803850.50,-1
2024-07-16,575.90,621.50,555.00,621.50,10.00,50475.00,30516829.50,1
2024-07-17,631.00,683.00,612.60,683.00,9.90,55798.00,36576865.60,1
2024-07-18,695.00,751.30,662.70,700.00,2.49,46757.00,32109310.40,1
2024-07-21,686.00,770.00,665.10,769.00,9.86,72962.00,52141986.90,1
2024-07-22,753.70,784.00,724.00,769.90,0.12,38746.00,28733192.70,1
2024-07-23,754.60,779.90,693.00,745.00,-3.23,44113.00,32434019.80,-1
2024-07-24,730.10,790.00,688.00,711.20,-4.54,26518.00,18876091.30,-1
2024-07-25,708.00,750.00,700.00,744.00,4.61,22718.00,16226799.40,1
2024-07-28,758.80,773.70,700.00,746.00,0.27,38517.00,27664174.10,1
2024-07-29,731.10,814.00,700.00,810.00,8.58,100423.00,77758694.90,1
2024-07-30,820.00,868.00,742.00,863.00,6.54,98049.00,82784934.60,1
2024-07-31,845.80,897.00,780.30,860.00,-0.35,59572.00,48350657.90,-1
2024-08-01,842.80,859.60,774.00,803.70,-6.55,49227.00,38706570.50,-1
2024-08-04,842.80,859.60,774.00,803.70,-6.55,49227.00,38706570.50,-1
2024-08-05,787.70,836.00,742.00,799.50,-0.52,35103.00,27737267.50,-1
2024-08-06,783.60,795.00,721.00,791.00,-1.06,34380.00,26333235.80,-1
2024-08-07,800.00,860.00,744.00,860.00,8.72,140351.00,113918615.90,1
2024-08-08,842.80,940.00,806.60,940.00,9.30,60359.00,50982384.20,1
2024-08-11,921.20,1034.00,846.00,1020.00,8.51,139079.00,133912555.30,1
2024-08-12,999.60,1101.00,940.00,1020.00,0.00,80952.00,80032818.30,0
2024-08-13,999.60,1100.00,953.80,1080.00,5.88,44749.00,44339909.40,1
2024-08-14,1058.40,1058.40,972.00,972.00,-10.00,36377.00,35841936.50,-1
2024-08-15,991.00,991.40,930.00,930.00,-4.32,30227.00,28971658.80,-1
2024-08-18,948.00,948.00,847.00,900.00,-3.23,49903.00,43472584.50,-1
2024-08-19,948.00,948.00,847.00,900.00,-3.23,49903.00,43472584.50,-1
2024-08-20,948.00,948.00,847.00,900.00,-3.23,49903.00,43472584.50,-1
2024-08-21,900.00,984.00,846.90,968.00,7.67,52927.00,48141305.10,1
2024-08-22,948.70,1025.10,930.00,969.00,0.10,17481.00,16689554.40,1
2024-08-25,960.00,960.00,872.10,873.00,-9.91,18801.00,16664347.10,-1
2024-08-26,960.00,960.00,872.10,873.00,-9.91,18801.00,16664347.10,-1
2024-08-27,856.00,865.00,797.00,820.00,-6.07,15015.00,12536013.80,-1
2024-08-28,836.40,860.00,809.00,859.00,4.76,14311.00,11805927.50,1
2024-08-29,841.90,876.10,820.00,876.10,1.99,7931.00,6631467.00,1
2024-09-01,858.80,858.80,820.80,821.00,-6.29,7909.00,6620126.20,-1
2024-09-02,810.00,887.00,808.20,887.00,8.04,13669.00,11394023.10,1
2024-09-03,869.30,886.00,835.00,839.00,-5.41,9813.00,8285830.30,-1
2024-09-04,845.00,853.00,785.10,830.00,-1.07,8897.00,7134246.80,-1
2024-09-05,814.00,814.00,785.00,790.00,-4.82,4370.00,3461681.20,-1
