published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2025-09-02,1291.00,1315.00,1285.00,1285.98,-1.78,8354.00,10813281.20,-1
2025-09-03,1280.10,1295.00,1245.10,1249.74,-2.82,9971.00,12599140.20,-1
2025-09-04,1240.00,1240.00,1212.00,1233.22,-1.32,12159.00,14912343.00,-1
2025-09-07,1235.00,1249.00,1209.00,1210.34,-1.86,6919.00,8425585.10,-1
2025-09-08,1210.40,1230.00,1187.00,1190.38,-1.65,9148.00,11003153.40,-1
2025-09-09,1210.40,1230.00,1187.00,1190.38,-1.65,9148.00,11003153.40,-1
2025-09-10,1210.40,1230.00,1187.00,1190.38,-1.65,9148.00,11003153.40,-1
2025-09-11,1210.40,1230.00,1187.00,1190.38,-1.65,9148.00,11003153.40,-1
2025-09-14,1210.40,1230.00,1187.00,1190.38,-1.65,9148.00,11003153.40,-1
2025-09-15,1210.40,1230.00,1187.00,1190.38,-1.65,9148.00,11003153.40,-1
2025-09-16,1210.40,1230.00,1187.00,1190.38,-1.65,9148.00,11003153.40,-1
2025-09-17,1210.40,1230.00,1187.00,1190.38,-1.65,9148.00,11003153.40,-1
2025-09-18,1166.60,1166.60,1121.20,1121.20,-5.81,90.00,102728.00,-1
2025-09-21,1099.00,1180.00,1079.00,1167.24,4.11,16052.00,17960579.30,1
2025-09-22,1099.00,1180.00,1079.00,1167.24,4.11,16052.00,17960579.30,1
2025-09-23,1152.00,1225.00,1152.00,1214.50,4.05,9280.00,11106344.50,1
2025-09-24,1214.00,1243.00,1196.00,1229.90,1.27,8975.00,10908691.60,1
2025-09-25,1205.40,1238.00,1205.40,1212.70,-1.40,9885.00,12019946.30,-1
2025-09-28,1212.70,1214.00,1190.10,1213.80,0.09,5814.00,6981512.40,1
2025-09-29,1212.70,1214.00,1190.10,1213.80,0.09,5814.00,6981512.40,1
2025-09-30,1212.70,1214.00,1190.10,1213.80,0.09,5814.00,6981512.40,1
2025-10-01,1212.70,1214.00,1190.10,1213.80,0.09,5814.00,6981512.40,1
2025-10-02,1212.70,1214.00,1190.10,1213.80,0.09,5814.00,6981512.40,1
2025-10-05,1212.70,1214.00,1190.10,1213.80,0.09,5814.00,6981512.40,1
2025-10-06,1212.70,1214.00,1190.10,1213.80,0.09,5814.00,6981512.40,1
2025-10-07,1192.00,1200.00,1145.00,1154.90,-4.85,12327.00,14379640.00,-1
2025-10-08,1154.00,1174.00,1114.00,1139.00,-1.38,7720.00,8726433.30,-1
2025-10-09,1161.70,1230.00,1135.00,1149.90,0.96,10768.00,12543796.00,1
2025-10-12,1127.30,1149.00,1098.00,1101.00,-4.25,7517.00,8360812.00,-1
